log_copies_per_extraction	Sample_ID	DNA_concentration	type	unclassified	k__Bacteria	k__Archaea	k__Eukaryota	bac_frac	alpha	Sample_type
9.878039146113668	PD088	191.52	external	5.22263	94.77737410074162	0	0	0.9352394737852463	3.986916668873123	next_day
8.76928205202686	PD039	16.58	external	10.30114	89.69885595689225	0	0	0.9641093558108085	3.1224709106573916	next_day
8.964871650333858	PD008	24.94	external	14.13919	84.14833975791272	1.7124680535574288	0	0.9265332139297312	4.085762192965273	next_day
8.94939545780146	PD126	29.53	external	25.123169999999998	73.26425951652094	1.6125698605126078	0	0.9173670426325479	3.471134470699648	next_day
9.073520950966612	PD104	32.92	external	16.1566	82.21312155942735	1.6302761786382691	0	0.9297550311984101	4.292660985124369	next_day
9.930404672238328	PD094	165.53	external	8.59653	91.08543602341882	0.3180292169573649	0	0.9162203486033981	4.2390557723783715	next_day
9.63036677320517	PD178	98.6	external	8.45768	91.39821780711884	0.1441059260207082	0	0.9510441428392131	4.477873602683718	next_day
9.19739871284112	PD183	42.05	external	5.33335	94.66664697530663	0	0	0.9521258885800927	4.108776178512244	next_day
9.35074549373954	PD102	55.39	external	10.37927	89.62072616315325	0	0	0.9481442960694818	4.085278888546372	next_day
8.512955983434427	PD009	8.41	external	4.21897	95.7810345978754	0	0	0.9828769387610614	3.64301556810931	next_day
9.202842995359777	PD015	33.81	external	7.7282400000000004	92.2717556114353	0	0	0.9227600321399527	3.953732378459457	next_day
9.407426287792518	PD066	45.87	external	6.17444	93.8255618297384	0	0	0.9398124762517086	3.9166787402530425	next_day
9.63398507731448	PD173	112.64	external	9.35976	90.640240722726	0	0	0.9401819519209049	3.851689926278946	next_day
9.094124137440854	PD148	36.32	external	3.27337	96.7266252685094	0	0	0.9304300617505733	3.552351731499742	next_day
7.339814166687601	PD019	1.69	external	7.42871	92.57129237348543	0	0	0.9708633457490973	3.316465515621681	next_day
10.04163525956808	PD081	204	external	7.01447	92.98553385332244	0	0	0.9476774161143184	3.621689464179783	next_day
9.125936121909273	PD180	33.68	external	18.07254	81.92746234674058	0	0	0.9341222196373544	3.894075073265923	next_day
9.508442641627266	PD151	82.58	external	13.10023	86.77103745362153	0.128733320424672	0	0.942146805106969	4.112103435723617	next_day
8.824698596170677	PD168	18.15	external	4.73571	95.26428528314248	0	0	0.9364742962938171	3.9030883191256818	next_day
9.584467739671853	PD185	97.09	external	3.68051	96.31949301580886	0	0	0.9096074289283911	3.9470461999719277	next_day
8.968662520989085	PD070	37.36	external	15.34418	84.65582256957735	0	0	0.9828418698136694	3.395378310858017	next_day
9.26912931674648	PD061	40.5	external	0	100	0	0	0.9337354900744784	3.03985314414929	next_day
9.957529686752231	PD121	193.6	external	7.97041	91.36213417786423	0.6674537896935094	0	0.9286047600812078	4.2229079811186985	next_day
6.491371891758946	PD057	1.04	external	19.63706	79.62438025628899	0.7385595254763582	0	0.9338396551779244	4.04913836825657	next_day
8.160811802845991	PD199	5.62	external	9.1552	90.84480165279784	0	0	0.9473611004302723	3.9754995672826556	next_day
9.756062601040268	PD065	164.42	external	6.16914	92.6037937551094	1.2270636546909228	0	0.9143594553531472	4.043261724967937	next_day
9.595446457957344	PD055	115.2	external	13.23323	86.35303118042789	0.4137386653325239	0	0.9432323557665777	3.7968901790557266	next_day
9.413565380849885	PD099	72.67	external	10.74132	88.53313918534755	0.725539166986951	0	0.8985899799251023	3.92443741136108	next_day
8.59905645193492	PD023	10.68	external	9.62932	90.37068306258946	0	0	0.917360580892021	3.5038614156560093	next_day
8.210182694713739	PD064	6.07	external	11.57049	88.42950680378198	0	0	0.9651674084514167	3.6582312721263244	next_day
9.570968137870347	PD194	89.98	external	9.49457	89.37035904975221	1.0497815671787531	0.0852923199997635	0.9115245804077776	4.40858519747764	next_day
9.628551788042808	PD146	87.53	external	8.34068	91.65234652256284	0.006975274388748	0	0.9419132378512095	4.40613409735997	next_day
9.686224754316703	PD043	132.38	external	13.60837	84.53965857570344	1.851968674193312	0	0.9414866785968747	4.04532428708617	next_day
9.669662321019437	PD177	119.7	external	12.89969	87.10030844497578	0	0	0.9319994528671603	4.414807326478245	next_day
9.589858898226813	PD190	121.72	external	8.65045	89.8911137260739	1.4584320379408005	0	0.9238149917923154	3.8333377609921797	next_day
9.407861818162266	PD002	72.9	external	8.83223	90.63983093557675	0.527943464774997	0	0.9179402810739812	4.24571854606444	next_day
9.49215594097753	PD059	81.12	external	10.74155	88.91467473564512	0.3437789343098315	0	0.9313037237085245	4.056856478574981	next_day
9.84349303499989	PD167	169.6	external	7.81902	92.18098072258256	0	0	0.9348476368459833	3.867213015867372	next_day
9.4409112941076625	PD147	83.98	external	13.22182	85.22658993376405	1.551593927438298	0	0.9736819883457211	3.9108989886092487	next_day
9.360159380995382	PD170	71.53	external	10.64484	88.09689619033108	1.258263618362094	0	0.984149602540156	4.175311602181358	next_day
10.036132991128392	PD117	219.48	external	11.08726	88.568678656306	0.3440656466290678	0	0.982279960416796	4.393735208556002	next_day
9.261324702332782	PD113	55.64	external	10.99709	89.00291269528748	0	0	0.9576333026564154	3.6652820329055857	next_day
9.48931917957238	PD098	102.44	external	21.19461	77.96290390719223	0.8424847687175485	0	0.9789340323325166	4.096044077006002	next_day
8.707628767595235	PD083	23.86	external	14.41628	85.58371581806534	0	0	0.9635199844107575	3.361668240136832	next_day
9.820433845245258	PD136	151.16	external	9.35466	90.64534179774438	0	0	0.9751460701932713	3.811384935460207	next_day
9.572197990263245	PD202	84.63	external	4.88155	95.11844729891544	0	0	0.9464262572031797	3.669247056499225	next_day
9.14117545955122	PD022	44.81	external	10.88576	89.11423824282112	0	0	0.9217303591128216	3.449922171281432	next_day
9.218359165598164	PD080	51.11	external	10.59714	89.10153839880232	0.3013234054249676	0	0.9183866456552662	4.165187353309306	next_day
9.878441343687152	PD120	175.13	external	7.8929	91.75727009715116	0.3498319844160003	0	0.9645857877568449	4.078998822855802	next_day
9.041526390928102	PD016	29.55	external	3.93411	96.03229419661972	0.0335942411867009	0	0.9299887429842911	3.5063474788629625	next_day
9.671157441099307	PD105	174.4	external	5.63473	93.11860858743655	1.2466595574622583	0	0.9393976726113649	3.9685838475462476	next_day
9.04016690137194	PD182	43.58	external	10.080260000000001	89.91973614318456	0	0	0.9621459777748846	3.548371958487393	next_day
9.703400838318446	PD116	102.8	external	2.78591	97.21409038246192	0	0	0.9244422864750844	4.019910578857896	next_day
